"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0F9A0","2020-04-19 00:00:00","425.000","0.000","0.100","23.000","0.840","966.400","","0.000","-99.000","-99.000","-99.000","30.000","","20.300",""
"C0A9F0","2020-04-19 00:00:00","35.000","0.000","0.000","23.300","0.850","1010.200","","0.000","-99.000","-99.000","-99.000","29.900","","20.800",""
"C0I460","2020-04-19 00:00:00","110.000","184.000","1.500","24.300","0.790","1001.800","","0.000","-99.000","-99.000","-99.000","31.200","","20.100",""
"C0E420","2020-04-19 00:00:00","19.000","0.000","0.000","23.200","0.900","1009.600","","0.000","-99.000","-99.000","-99.000","27.500","","18.500",""
"C0R190","2020-04-19 00:00:00","32.000","0.000","0.000","24.500","0.980","1009.400","","0.000","-99.000","-99.000","-99.000","32.400","","19.300",""
"C0I010","2020-04-19 00:00:00","1562.000","135.000","0.500","15.700","0.560","850.200","","0.000","-99.000","-99.000","-99.000","22.500","","13.700",""
"C0F930","2020-04-19 00:00:00","100.000","103.000","0.700","24.500","0.920","1001.800","","0.000","-99.000","-99.000","-99.000","30.300","","20.900",""
"C0X180","2020-04-19 00:00:00","62.000","0.000","0.000","25.500","0.990","1005.500","","0.000","-99.000","-99.000","-99.000","33.100","","20.400",""
"C0ACA0","2020-04-19 00:00:00","25.000","0.000","0.100","23.500","0.820","1009.900","","0.000","-99.000","-99.000","-99.000","27.700","","20.300",""
"C0X260","2020-04-19 00:00:00","39.000","0.000","0.200","25.500","0.850","1009.800","","0.000","-99.000","-99.000","-99.000","31.000","","20.100",""
"C0K500","2020-04-19 00:00:00","12.000","49.000","0.400","24.700","0.850","1011.300","","0.000","-99.000","-99.000","-99.000","30.300","","20.300",""
"CM0010","2020-04-19 00:00:00","68.000","0.000","0.200","22.000","0.840","1006.500","","0.000","-99.000","-99.000","-99.000","28.500","","19.000",""
"C0O990","2020-04-19 00:00:00","18.000","97.000","0.700","25.400","0.990","1011.300","","0.000","-99.000","-99.000","-99.000","32.600","","19.800",""
"C0E430","2020-04-19 00:00:00","258.000","175.000","0.900","21.200","0.900","988.100","","0.000","-99.000","-99.000","-99.000","25.900","","16.500",""
"C0D390","2020-04-19 00:00:00","146.000","0.000","0.000","21.400","0.920","995.700","","0.000","-99.000","-99.000","-99.000","29.200","","16.900",""
"C0T9F0","2020-04-19 00:00:00","251.000","266.000","0.800","22.200","0.980","986.100","","0.000","-99.000","-99.000","-99.000","29.800","","20.400",""
"C0R350","2020-04-19 00:00:00","35.000","120.000","4.500","26.800","0.900","1010.200","","0.000","-99.000","-99.000","-99.000","29.800","","25.500",""
"C0K550","2020-04-19 00:00:00","15.000","0.000","0.000","24.500","0.840","1012.200","","0.000","-99.000","-99.000","-99.000","30.300","","20.600",""
"C0C670","2020-04-19 00:00:00","250.000","0.000","0.000","21.700","0.830","985.800","","0.000","-99.000","-99.000","-99.000","27.300","","18.100",""
"C0A980","2020-04-19 00:00:00","11.000","0.000","0.100","22.800","0.860","1013.200","","0.000","-99.000","-99.000","-99.000","28.600","","19.100",""
"C0UA60","2020-04-19 00:00:00","566.000","249.000","0.800","20.000","0.990","950.500","","0.000","-99.000","-99.000","-99.000","26.700","","17.700",""
"C0V720","2020-04-19 00:00:00","15.000","156.000","1.000","27.800","0.800","1012.000","","0.000","-99.000","-99.000","-99.000","30.700","","22.700",""
"C0C480","2020-04-19 00:00:00","105.000","0.000","0.000","23.200","0.790","1001.700","","0.000","-99.000","-99.000","-99.000","29.500","","19.500",""
"C0S900","2020-04-19 00:00:00","27.000","143.000","5.900","26.300","0.910","1012.400","","0.000","-99.000","-99.000","-99.000","28.200","","24.600",""
"C0SA00","2020-04-19 00:00:00","466.000","285.000","1.800","20.400","0.980","962.700","","0.000","-99.000","-99.000","-99.000","28.300","","18.000",""
"C0Z170","2020-04-19 00:00:00","199.000","0.000","0.000","23.600","0.910","993.700","","0.000","-99.000","-99.000","-99.000","31.400","","19.100",""
"C0K430","2020-04-19 00:00:00","30.000","75.000","0.500","25.100","0.850","1011.200","","0.000","-99.000","-99.000","-99.000","30.300","","20.800",""
"C0S960","2020-04-19 00:00:00","32.000","308.000","1.800","24.800","0.830","1010.800","","3.500","-99.000","-99.000","-99.000","28.500","","22.900",""
"C0T9M0","2020-04-19 00:00:00","92.000","0.000","0.100","23.100","0.970","1005.700","","0.500","-99.000","-99.000","-99.000","29.400","","21.200",""
"C0V490","2020-04-19 00:00:00","20.000","167.000","1.400","27.500","0.710","1011.700","","0.000","-99.000","-99.000","-99.000","29.900","","24.100",""
"C0AI00","2020-04-19 00:00:00","188.000","0.000","0.100","22.200","0.900","993.400","","0.000","-99.000","-99.000","-99.000","28.000","","18.900",""
"C0AC40","2020-04-19 00:00:00","1079.000","278.000","3.900","-99.000","0.920","894.700","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0F9M0","2020-04-19 00:00:00","230.000","147.000","0.700","23.700","0.840","987.600","","0.000","-99.000","-99.000","-99.000","28.500","","19.300",""
"C0A930","2020-04-19 00:00:00","216.000","288.000","0.800","21.000","0.980","987.700","","0.000","-99.000","-99.000","-99.000","25.500","","17.200",""
"C0A640","2020-04-19 00:00:00","241.000","0.000","0.000","19.600","0.960","988.700","","0.000","-99.000","-99.000","-99.000","28.300","","17.400",""
"C0I420","2020-04-19 00:00:00","305.000","22.000","0.500","21.600","0.880","979.700","","0.000","-99.000","-99.000","-99.000","30.000","","17.200",""
"C0R170","2020-04-19 00:00:00","26.000","46.000","0.400","25.300","1.000","1010.900","","0.000","-99.000","-99.000","-99.000","32.700","","20.900",""
"C0M530","2020-04-19 00:00:00","1385.000","223.000","0.300","17.000","0.990","870.600","","0.000","-99.000","-99.000","-99.000","23.100","","13.400",""
"C0H960","2020-04-19 00:00:00","120.000","0.000","0.200","24.600","0.790","998.800","","0.000","-99.000","-99.000","-99.000","30.700","","21.300",""
"C0V620","2020-04-19 00:00:00","18.000","88.000","0.900","25.900","0.990","1011.600","","0.000","-99.000","-99.000","-99.000","29.800","","21.900",""
"C0X280","2020-04-19 00:00:00","22.000","0.000","0.000","25.900","0.830","1011.400","","0.000","-99.000","-99.000","-99.000","29.700","","21.700",""
"C0AH40","2020-04-19 00:00:00","426.000","9.000","0.300","21.700","0.910","963.400","","0.000","-99.000","-99.000","-99.000","26.500","","19.100",""
"C0T9A0","2020-04-19 00:00:00","498.000","216.000","0.800","20.700","0.990","959.100","","0.000","-99.000","-99.000","-99.000","26.100","","18.800",""
"C0R730","2020-04-19 00:00:00","163.000","122.000","2.100","24.400","0.950","996.100","","0.000","-99.000","-99.000","-99.000","31.400","","22.300",""
"C0K390","2020-04-19 00:00:00","31.000","56.000","0.300","25.300","0.780","1010.200","","0.000","-99.000","-99.000","-99.000","30.500","","20.400",""
"C0I540","2020-04-19 00:00:00","3344.000","-99.000","-99.000","7.400","0.570","685.600","","-99.000","-99.000","-99.000","-99.000","10.200","","2.500",""
"C0G890","2020-04-19 00:00:00","24.000","0.000","0.000","25.700","0.950","1010.500","","0.000","-99.000","-99.000","-99.000","29.300","","21.900",""
"C0G720","2020-04-19 00:00:00","50.000","154.000","0.500","24.800","0.810","1007.700","","0.000","-99.000","-99.000","-99.000","30.100","","20.600",""
"C0UA40","2020-04-19 00:00:00","1121.000","346.000","1.000","17.100","0.990","891.100","","0.000","-99.000","-99.000","-99.000","22.500","","15.300",""
"C0V400","2020-04-19 00:00:00","56.000","73.000","0.500","25.500","0.900","1006.800","","0.000","-99.000","-99.000","-99.000","30.900","","21.300",""
"C0X130","2020-04-19 00:00:00","27.000","90.000","0.800","26.200","0.820","1009.900","","0.000","-99.000","-99.000","-99.000","33.000","","21.700",""
"C0A520","2020-04-19 00:00:00","48.000","256.000","0.700","22.500","0.910","1008.600","","0.000","-99.000","-99.000","-99.000","29.100","","19.200",""
"C0U870","2020-04-19 00:00:00","474.000","0.000","0.000","20.100","0.880","961.600","","0.000","-99.000","-99.000","-99.000","26.400","","19.400",""
"C0S690","2020-04-19 00:00:00","522.000","251.000","0.700","21.200","0.940","956.400","","0.000","-99.000","-99.000","-99.000","28.600","","19.500",""
"C0R150","2020-04-19 00:00:00","105.000","48.000","1.300","24.600","0.990","1000.800","","0.000","-99.000","-99.000","-99.000","34.300","","21.300",""
"C0K560","2020-04-19 00:00:00","117.000","138.000","0.500","23.300","0.890","1001.400","","0.000","-99.000","-99.000","-99.000","31.700","","19.100",""
"C0X100","2020-04-19 00:00:00","10.000","210.000","0.500","27.200","0.940","1010.600","","0.000","-99.000","-99.000","-99.000","30.700","","23.400",""
"C0K460","2020-04-19 00:00:00","60.000","0.000","0.000","25.200","0.800","1006.000","","0.000","-99.000","-99.000","-99.000","30.400","","20.400",""
"C0M740","2020-04-19 00:00:00","15.000","62.000","0.900","25.200","0.810","1011.300","","0.000","-99.000","-99.000","-99.000","30.300","","20.900",""
"C0SA10","2020-04-19 00:00:00","411.000","234.000","0.700","22.000","0.950","968.600","","0.000","-99.000","-99.000","-99.000","28.600","","20.900",""
"C0C660","2020-04-19 00:00:00","176.000","133.000","1.300","22.900","0.810","993.800","","0.000","-99.000","-99.000","-99.000","27.300","","19.700",""
"C0R620","2020-04-19 00:00:00","34.000","133.000","2.300","26.100","0.930","1011.000","","0.000","-99.000","-99.000","-99.000","29.400","","24.800",""
"C0R780","2020-04-19 00:00:00","72.000","137.000","3.600","26.400","0.880","1007.600","","0.000","-99.000","-99.000","-99.000","29.000","","21.700",""
"C0R700","2020-04-19 00:00:00","19.000","82.000","4.600","26.900","0.720","1011.800","","0.000","-99.000","-99.000","-99.000","29.800","","24.700",""
"C0F0B0","2020-04-19 00:00:00","311.000","118.000","1.200","21.700","0.910","979.000","","0.000","-99.000","-99.000","-99.000","27.600","","17.400",""
"C0O970","2020-04-19 00:00:00","71.000","89.000","1.600","23.800","0.930","1005.600","","0.000","-99.000","-99.000","-99.000","34.200","","19.400",""
"C0F9P0","2020-04-19 00:00:00","26.000","0.000","0.000","24.800","0.950","1011.100","","0.000","-99.000","-99.000","-99.000","29.800","","21.500",""
"C0R560","2020-04-19 00:00:00","22.000","0.000","0.200","25.800","0.850","1011.700","","0.000","-99.000","-99.000","-99.000","30.400","","21.300",""
"C0E870","2020-04-19 00:00:00","34.000","125.000","1.100","22.900","0.990","1011.400","","0.000","-99.000","-99.000","-99.000","27.900","","18.400",""
"C0M800","2020-04-19 00:00:00","440.000","0.000","0.200","23.100","0.840","965.400","","0.000","-99.000","-99.000","-99.000","30.700","","16.800",""
"C0A570","2020-04-19 00:00:00","360.000","107.000","1.200","18.700","0.960","974.300","","0.000","-99.000","-99.000","-99.000","26.500","","15.400",""
"C0S790","2020-04-19 00:00:00","236.000","282.000","3.400","22.200","0.910","989.700","","7.000","-99.000","-99.000","-99.000","33.800","","21.200",""
"C0D590","2020-04-19 00:00:00","143.000","126.000","0.900","22.800","0.840","998.400","","0.000","-99.000","-99.000","-99.000","27.300","","18.500",""
"C0E820","2020-04-19 00:00:00","220.000","0.000","0.000","21.500","0.910","989.100","","0.000","-99.000","-99.000","-99.000","27.800","","16.100",""
"C0A530","2020-04-19 00:00:00","300.000","0.000","0.000","19.000","0.990","980.300","","0.000","-99.000","-99.000","-99.000","28.500","","15.500",""
"C0M520","2020-04-19 00:00:00","15.000","69.000","0.700","24.800","0.830","1011.500","","0.000","-99.000","-99.000","-99.000","30.400","","19.900",""
"C0K240","2020-04-19 00:00:00","1132.000","247.000","2.600","18.300","0.990","893.800","","0.000","-99.000","-99.000","-99.000","27.000","","15.400",""
"C0V210","2020-04-19 00:00:00","734.000","169.000","0.800","21.600","0.860","934.300","","0.000","-99.000","-99.000","-99.000","30.900","","14.300",""
"C0Z320","2020-04-19 00:00:00","646.000","273.000","0.900","17.500","0.960","943.100","","0.000","-99.000","-99.000","-99.000","29.500","","13.900",""
"C0R600","2020-04-19 00:00:00","766.000","81.000","1.000","22.600","0.860","929.000","","0.000","-99.000","-99.000","-99.000","26.900","","20.100",""
"C0C650","2020-04-19 00:00:00","208.000","0.000","0.000","21.000","0.890","990.000","","0.000","-99.000","-99.000","-99.000","26.900","","18.000",""
"C0F9I0","2020-04-19 00:00:00","194.000","102.000","0.400","23.800","0.850","991.200","","0.000","-99.000","-99.000","-99.000","28.500","","20.200",""
"C0T820","2020-04-19 00:00:00","550.000","0.000","0.000","19.700","0.900","957.100","","0.000","-99.000","-99.000","-99.000","28.200","","14.800",""
"C0S890","2020-04-19 00:00:00","238.000","0.000","0.200","21.900","0.980","991.000","","0.000","-99.000","-99.000","-99.000","29.800","","18.800",""
"C0G840","2020-04-19 00:00:00","32.000","0.000","0.000","24.300","0.870","1009.600","","0.000","-99.000","-99.000","-99.000","30.400","","20.800",""
"C0V710","2020-04-19 00:00:00","34.000","173.000","1.000","27.700","0.710","1009.700","","0.000","-99.000","-99.000","-99.000","30.700","","23.500",""
"C0X140","2020-04-19 00:00:00","17.000","0.000","0.200","26.100","0.880","1011.400","","0.000","-99.000","-99.000","-99.000","32.000","","21.500",""
"C0C680","2020-04-19 00:00:00","228.000","129.000","0.800","21.600","0.840","986.200","","0.000","-99.000","-99.000","-99.000","27.100","","18.900",""
"C0D360","2020-04-19 00:00:00","523.000","0.000","0.000","18.900","0.930","954.000","","0.000","-99.000","-99.000","-99.000","25.400","","14.700",""
"C0C710","2020-04-19 00:00:00","143.000","0.000","0.000","19.800","0.990","998.000","","0.000","-99.000","-99.000","-99.000","27.900","","15.900",""
"C0Z190","2020-04-19 00:00:00","62.000","148.000","0.300","23.400","0.990","1007.300","","0.000","-99.000","-99.000","-99.000","28.200","","23.100",""
"C0Z020","2020-04-19 00:00:00","211.000","134.000","1.500","21.700","0.990","990.100","","0.000","-99.000","-99.000","-99.000","28.100","","18.200",""
"C0I380","2020-04-19 00:00:00","258.000","0.000","0.000","22.900","0.860","984.100","","0.000","-99.000","-99.000","-99.000","31.700","","19.800",""
"C0D560","2020-04-19 00:00:00","147.000","116.000","0.300","23.300","0.840","997.300","","0.000","-99.000","-99.000","-99.000","28.800","","19.700",""
"C0Z220","2020-04-19 00:00:00","589.000","264.000","0.800","20.100","0.990","950.000","","0.000","-99.000","-99.000","-99.000","26.200","","17.000",""
"C0R220","2020-04-19 00:00:00","23.000","81.000","0.300","25.800","1.000","1011.300","","0.000","-99.000","-99.000","-99.000","31.000","","21.000",""
"C0A870","2020-04-19 00:00:00","685.000","141.000","1.300","18.900","0.990","935.600","","0.000","-99.000","-99.000","-99.000","24.800","","18.500",""
"C0V670","2020-04-19 00:00:00","20.000","113.000","1.700","28.100","0.700","1011.200","","0.000","-99.000","-99.000","-99.000","30.500","","23.400",""
"C0G770","2020-04-19 00:00:00","15.000","0.000","0.000","25.900","0.780","1011.900","","0.000","-99.000","-99.000","-99.000","30.000","","21.900",""
"C0C540","2020-04-19 00:00:00","46.000","149.000","0.800","23.900","0.780","1008.300","","0.000","-99.000","-99.000","-99.000","28.900","","20.100",""
"C0R770","2020-04-19 00:00:00","93.000","50.000","1.100","24.400","0.910","1003.600","","0.000","-99.000","-99.000","-99.000","29.900","","21.400",""
"C0F9O0","2020-04-19 00:00:00","175.000","0.000","0.100","24.500","0.900","993.700","","0.000","-99.000","-99.000","-99.000","30.100","","20.900",""
"C0Z230","2020-04-19 00:00:00","31.000","288.000","2.200","23.700","0.790","1011.600","","0.000","-99.000","-99.000","-99.000","27.000","","21.500",""
"C0U900","2020-04-19 00:00:00","63.000","179.000","0.500","23.000","0.940","1008.200","","0.000","-99.000","-99.000","-99.000","27.800","","19.800",""
"C0X200","2020-04-19 00:00:00","61.000","0.000","0.000","24.600","0.970","1006.500","","0.000","-99.000","-99.000","-99.000","32.100","","18.200",""
"C0G640","2020-04-19 00:00:00","17.000","0.000","0.000","23.800","0.880","1014.200","","0.000","-99.000","-99.000","-99.000","29.900","","20.000",""
"C0Z080","2020-04-19 00:00:00","298.000","0.000","0.000","21.700","0.990","980.900","","0.000","-99.000","-99.000","-99.000","31.900","","17.900",""
"C0U770","2020-04-19 00:00:00","5.000","337.000","2.600","22.600","0.990","1013.800","","0.000","-99.000","-99.000","-99.000","28.200","","19.800",""
"C0Z210","2020-04-19 00:00:00","126.000","0.000","0.200","22.500","0.990","1001.500","","0.000","-99.000","-99.000","-99.000","29.300","","18.100",""
"C0V690","2020-04-19 00:00:00","30.000","170.000","2.700","27.500","0.800","1010.900","","0.000","-99.000","-99.000","-99.000","29.000","","24.000",""
"C0M690","2020-04-19 00:00:00","33.000","0.000","0.000","25.100","0.850","1009.200","","0.000","-99.000","-99.000","-99.000","31.000","","19.500",""
"C0R440","2020-04-19 00:00:00","1679.000","177.000","3.200","15.300","0.880","836.700","","0.000","-99.000","-99.000","-99.000","20.800","","12.400",""
"C0F970","2020-04-19 00:00:00","145.000","108.000","1.700","23.200","0.790","996.600","","0.000","-99.000","-99.000","-99.000","29.400","","20.100",""
"C0C490","2020-04-19 00:00:00","157.000","119.000","0.400","23.300","0.800","995.900","","0.000","-99.000","-99.000","-99.000","27.600","","20.000",""
"C0X160","2020-04-19 00:00:00","26.000","46.000","0.500","26.600","0.980","1010.200","","0.000","-99.000","-99.000","-99.000","31.300","","22.100",""
"C0S760","2020-04-19 00:00:00","1621.000","292.000","0.500","14.900","1.000","841.700","","0.000","-99.000","-99.000","-99.000","18.100","","13.000",""
"C0O830","2020-04-19 00:00:00","127.000","0.000","0.200","23.900","0.990","999.800","","0.000","-99.000","-99.000","-99.000","34.900","","18.900",""
"C0A9A0","2020-04-19 00:00:00","24.000","107.000","0.400","23.400","0.880","1011.200","","0.000","-99.000","-99.000","-99.000","29.200","","20.300",""
"C0AD50","2020-04-19 00:00:00","84.000","0.000","0.000","22.200","1.000","1004.900","","0.000","-99.000","-99.000","-99.000","28.200","","18.900",""
"C0G620","2020-04-19 00:00:00","110.000","0.000","0.200","23.800","0.880","1000.900","","0.000","-99.000","-99.000","-99.000","32.500","","20.000",""
